Sample,Pose,Courant
2632,5.37,0.56
2633,5.37,0.56
2634,5.37,0.56
2635,5.37,0.56
2636,5.37,0.56
2637,5.37,0.56
2638,5.37,0.56
2639,5.37,0.56
2640,5.37,0.56
2641,5.36,0.56
2642,5.36,0.56
2643,5.36,0.56
2644,5.36,0.56
2645,5.36,0.56
2646,5.36,0.56
2647,5.35,0.56
2648,5.35,0.56
2649,5.35,0.56
2650,5.35,0.56
2651,5.35,0.56
2652,5.35,0.56
2653,5.35,0.56
2654,5.35,0.56
2655,5.35,0.56
2656,5.35,0.56
2657,5.35,0.56
2658,5.35,0.56
2659,5.35,0.56
2660,5.35,0.56
2661,5.35,0.56
2662,5.35,0.56
2663,5.35,0.56
2664,5.35,0.56
2665,5.35,0.56
2666,5.35,0.56
2667,5.36,0.56
2668,5.36,0.56
2669,5.36,0.56
2670,5.36,0.56
2671,5.36,0.56
2672,5.36,0.56
2673,5.37,0.56
2674,5.37,0.56
2675,5.37,0.56
2676,5.37,0.56
2677,5.37,0.56
2678,5.37,0.56
2679,5.37,0.56
2680,5.37,0.56
2681,5.37,0.56
2682,5.38,0.56
2683,5.38,0.56
2684,5.38,0.56
2685,5.37,0.56
2686,5.37,0.56
2687,5.37,0.56
2688,5.37,0.56
2689,5.37,0.56
2690,5.37,0.56
2691,5.37,0.56
2692,5.37,0.56
2693,5.37,0.56
2694,5.36,0.56
2695,5.36,0.56
2696,5.36,0.56
2697,5.36,0.56
2698,5.36,0.56
2699,5.36,0.56
2700,5.35,0.56
2701,5.35,0.56
2702,5.35,0.56
2703,5.35,0.56
2704,5.35,0.56
2705,5.35,0.56
2706,5.35,0.56
2707,5.35,0.56
2708,5.35,0.56
2709,5.35,0.56
2710,5.35,0.56
2711,5.35,0.56
2712,5.35,0.56
2713,5.35,0.56
2714,5.35,0.56
2715,5.35,0.56
2716,5.35,0.56
2717,5.35,0.56
2718,5.35,0.56
2719,5.36,0.56
2720,5.36,0.56
2721,5.36,0.56
2722,5.36,0.56
2723,5.36,0.56
2724,5.36,0.56
2725,5.36,0.56
2726,5.37,0.56
2727,5.37,0.57
2728,5.37,0.56
2729,5.37,0.56
2730,5.37,0.56
2731,5.37,0.56
2732,5.37,0.56
2733,5.37,0.56
2734,5.37,0.56
2735,5.37,0.56
2736,5.38,0.56
2737,5.37,0.56
2738,5.37,0.56
2739,5.37,0.56
2740,5.37,0.56
2741,5.37,0.56
2742,5.37,0.56
2743,5.37,0.56
2744,5.37,0.56
2745,5.37,0.56
2746,5.37,0.56
2747,5.36,0.56
2748,5.36,0.56
2749,5.36,0.56
2750,5.36,0.56
2751,5.36,0.56
2752,5.36,0.56
2753,5.35,0.56
2754,5.35,0.56
2755,5.35,0.56
2756,5.35,0.56
2757,5.35,0.56
2758,5.35,0.56
2759,5.35,0.56
2760,5.35,0.56
2761,5.35,0.56
2762,5.35,0.56
2763,5.35,0.56
2764,5.35,0.56
2765,5.35,0.56
2766,5.35,0.56
2767,5.35,0.56
2768,5.35,0.56
2769,5.35,0.56
2770,5.35,0.56
2771,5.35,0.56
2772,5.36,0.56
2773,5.36,0.56
2774,5.36,0.56
2775,5.36,0.56
2776,5.36,0.56
2777,5.37,0.56
2778,5.37,0.56
2779,5.37,0.56
2780,5.37,0.56
2781,5.37,0.56
2782,5.37,0.56
2783,5.37,0.56
2784,5.38,0.56
2785,5.38,0.56
2786,5.38,0.56
2787,5.38,0.56
2788,5.38,0.56
2789,5.38,0.56
2790,5.38,0.56
2791,5.38,0.56
2792,5.38,0.56
2793,5.37,0.56
2794,5.37,0.56
2795,5.37,0.56
2796,5.37,0.56
2797,5.37,0.56
2798,5.37,0.56
2799,5.37,0.56
2800,5.36,0.56
2801,5.36,0.56
2802,5.36,0.56
2803,5.36,0.56
2804,5.36,0.56
2805,5.35,0.56
2806,5.35,0.56
2807,5.35,0.56
2808,5.35,0.56
2809,5.35,0.56
2810,5.35,0.56
2811,5.35,0.56
2812,5.35,0.56
2813,5.35,0.56
2814,5.35,0.56
2815,5.35,0.56
2816,5.35,0.56
2817,5.35,0.56
2818,5.35,0.56
2819,5.35,0.56
2820,5.35,0.56
2821,5.35,0.56
2822,5.35,0.56
2823,5.35,0.56
2824,5.35,0.56
2825,5.36,0.56
2826,5.36,0.56
2827,5.36,0.56
2828,5.36,0.56
2829,5.36,0.56
2830,5.36,0.56
2831,5.37,0.56
2832,5.37,0.56
2833,5.37,0.56
2834,5.37,0.56
2835,5.37,0.56
2836,5.37,0.56
2837,5.37,0.56
2838,5.38,0.56
2839,5.38,0.56
2840,5.38,0.56
2841,5.38,0.56
2842,5.38,0.56
2843,5.38,0.56
2844,5.38,0.56
2845,5.37,0.56
2846,5.37,0.56
2847,5.37,0.56
2848,5.37,0.56
2849,5.37,0.56
2850,5.37,0.56
2851,5.37,0.56
2852,5.37,0.56
2853,5.36,0.56
2854,5.36,0.56
2855,5.36,0.56
2856,5.36,0.56
2857,5.36,0.56
2858,5.35,0.56
2859,5.35,0.56
2860,5.35,0.56
2861,5.35,0.56
2862,5.35,0.56
2863,5.35,0.56
2864,5.35,0.56
2865,5.35,0.56
2866,5.35,0.56
2867,5.34,0.56
2868,5.34,0.56
2869,5.35,0.56
2870,5.35,0.56
2871,5.35,0.56
2872,5.35,0.56
2873,5.35,0.56
2874,5.35,0.56
2875,5.35,0.56
2876,5.35,0.56
2877,5.35,0.56
2878,5.36,0.56
2879,5.36,0.56
2880,5.36,0.56
2881,5.36,0.56
2882,5.36,0.56
2883,5.36,0.56
2884,5.37,0.56
2885,5.37,0.56
2886,5.37,0.56
2887,5.37,0.56
2888,5.37,0.56
2889,5.37,0.56
2890,5.37,0.56
2891,5.37,0.56
2892,5.38,0.56
2893,5.38,0.56
2894,5.38,0.56
2895,5.38,0.56
2896,5.38,0.56
2897,5.38,0.56
2898,5.38,0.56
2899,5.37,0.56
2900,5.37,0.56
2901,5.37,0.56
2902,5.37,0.56
2903,5.37,0.56
2904,5.37,0.56
2905,5.37,0.56
2906,5.36,0.56
2907,5.36,0.56
2908,5.36,0.56
2909,5.36,0.56
2910,5.36,0.56
2911,5.35,0.56
2912,5.35,0.56
2913,5.35,0.56
2914,5.35,0.56
2915,5.35,0.56
2916,5.35,0.56
2917,5.35,0.56
2918,5.35,0.56
2919,5.35,0.56
2920,5.35,0.56
2921,5.35,0.56
2922,5.35,0.56
2923,5.35,0.56
2924,5.35,0.56
2925,5.35,0.56
2926,5.35,0.56
2927,5.35,0.56
2928,5.35,0.56
2929,5.35,0.56
2930,5.35,0.56
2931,5.36,0.56
2932,5.36,0.56
2933,5.36,0.56
2934,5.36,0.56
2935,5.36,0.56
2936,5.37,0.56
2937,5.37,0.56
2938,5.37,0.56
2939,5.37,0.56
2940,5.37,0.56
2941,5.37,0.56
2942,5.37,0.56
2943,5.38,0.56
2944,5.38,0.56
2945,5.38,0.56
2946,5.38,0.56
2947,5.38,0.56
2948,5.38,0.56
2949,5.38,0.56
2950,5.38,0.56
2951,5.38,0.56
2952,5.38,0.56
2953,5.37,0.56
2954,5.37,0.56
2955,5.37,0.56
2956,5.37,0.56
2957,5.37,0.56
2958,5.37,0.56
2959,5.36,0.56
2960,5.36,0.56
2961,5.36,0.56
2962,5.36,0.56
2963,5.36,0.56
2964,5.35,0.56
2965,5.35,0.56
2966,5.35,0.56
2967,5.35,0.56
2968,5.35,0.56
2969,5.35,0.56
2970,5.35,0.56
2971,5.35,0.56
2972,5.35,0.56
2973,5.34,0.56
2974,5.34,0.56
2975,5.35,0.56
2976,5.35,0.56
2977,5.35,0.56
2978,5.35,0.56
2979,5.35,0.56
2980,5.35,0.56
2981,5.35,0.56
2982,5.35,0.56
2983,5.35,0.56
2984,5.35,0.56
2985,5.36,0.56
2986,5.36,0.56
2987,5.36,0.56
2988,5.36,0.56
2989,5.36,0.56
2990,5.37,0.56
2991,5.37,0.56
2992,5.37,0.56
2993,5.37,0.56
2994,5.37,0.56
2995,5.37,0.56
2996,5.37,0.56
2997,5.38,0.56
2998,5.38,0.56
2999,5.38,0.56
3000,5.38,0.56
3001,5.38,0.56
3002,5.38,0.56
3003,5.38,0.56
3004,5.38,0.56
3005,5.37,0.56
3006,5.37,0.56
3007,5.37,0.56
3008,5.37,0.56
3009,5.37,0.56
3010,5.37,0.56
3011,5.37,0.56
3012,5.36,0.56
3013,5.36,0.56
3014,5.36,0.56
3015,5.36,0.56
3016,5.36,0.56
3017,5.35,0.56
3018,5.35,0.56
3019,5.35,0.56
3020,5.35,0.56
3021,5.35,0.56
3022,5.35,0.56
3023,5.35,0.56
3024,5.35,0.56
3025,5.35,0.56
3026,5.34,0.56
3027,5.34,0.56
3028,5.34,0.56
3029,5.35,0.56
3030,5.35,0.56
3031,5.35,0.56
3032,5.35,0.56
3033,5.35,0.56
3034,5.35,0.56
3035,5.35,0.56
3036,5.35,0.56
3037,5.36,0.56
3038,5.36,0.56
3039,5.36,0.56
3040,5.36,0.56
3041,5.36,0.57
3042,5.37,0.56
3043,5.37,0.56
3044,5.37,0.56
3045,5.37,0.56
3046,5.37,0.56
3047,5.37,0.56
3048,5.38,0.56
3049,5.38,0.56
3050,5.38,0.56
3051,5.38,0.56
3052,5.38,0.56
3053,5.38,0.56
3054,5.38,0.56
3055,5.38,0.56
3056,5.38,0.56
3057,5.38,0.56
3058,5.38,0.56
3059,5.37,0.56
3060,5.37,0.56
3061,5.37,0.56
3062,5.37,0.56
3063,5.37,0.56
3064,5.37,0.56
3065,5.36,0.56
3066,5.36,0.56
3067,5.36,0.56
3068,5.36,0.56
3069,5.36,0.56
3070,5.36,0.56
3071,5.35,0.56
3072,5.35,0.56
3073,5.35,0.56
3074,5.35,0.56
3075,5.35,0.56
3076,5.35,0.56
3077,5.35,0.56
3078,5.35,0.56
3079,5.35,0.56
3080,5.35,0.56
3081,5.35,0.56
3082,5.35,0.56
3083,5.35,0.56
3084,5.35,0.56
3085,5.35,0.56
3086,5.35,0.56
3087,5.35,0.56
3088,5.35,0.56
3089,5.35,0.56
3090,5.36,0.56
3091,5.36,0.56
3092,5.36,0.56
3093,5.36,0.56
3094,5.36,0.56
3095,5.37,0.56
3096,5.37,0.56
3097,5.37,0.56
3098,5.37,0.56
3099,5.37,0.56
3100,5.37,0.56
3101,5.38,0.56
3102,5.38,0.56
3103,5.38,0.56
3104,5.38,0.56
3105,5.38,0.56
3106,5.38,0.56
3107,5.38,0.56
3108,5.38,0.56
3109,5.38,0.56
3110,5.38,0.56
3111,5.38,0.55
3112,5.38,0.56
3113,5.37,0.56
3114,5.37,0.56
3115,5.37,0.56
3116,5.37,0.56
3117,5.37,0.56
3118,5.37,0.56
3119,5.36,0.56
3120,5.36,0.56
3121,5.36,0.56
3122,5.36,0.56
3123,5.36,0.56
3124,5.35,0.56
3125,5.35,0.56
3126,5.35,0.56
3127,5.35,0.56
3128,5.35,0.56
3129,5.35,0.56
3130,5.35,0.56
3131,5.35,0.56
3132,5.35,0.56
3133,5.35,0.56
3134,5.35,0.56
3135,5.35,0.56
3136,5.35,0.56
3137,5.35,0.56
3138,5.35,0.56
3139,5.35,0.56
3140,5.35,0.56
3141,5.35,0.56
3142,5.35,0.56
3143,5.36,0.56
3144,5.36,0.56
3145,5.36,0.56
3146,5.36,0.56
3147,5.37,0.56
3148,5.37,0.56
3149,5.37,0.56
3150,5.37,0.56
3151,5.37,0.56
3152,5.37,0.56
3153,5.38,0.56
3154,5.38,0.56
3155,5.38,0.56
3156,5.38,0.56
3157,5.38,0.56
3158,5.38,0.56
3159,5.38,0.56
3160,5.38,0.56
3161,5.38,0.56
3162,5.38,0.56
3163,5.38,0.56
3164,5.38,0.56
3165,5.38,0.56
3166,5.37,0.56
3167,5.37,0.56
3168,5.37,0.56
3169,5.37,0.56
3170,5.37,0.56
3171,5.36,0.56
3172,5.36,0.56
3173,5.36,0.56
3174,5.36,0.56
3175,5.36,0.56
3176,5.35,0.56
3177,5.35,0.56
3178,5.35,0.56
3179,5.35,0.56
3180,5.35,0.56
3181,5.35,0.56
3182,5.35,0.56
3183,5.34,0.56
3184,5.34,0.56
3185,5.34,0.56
3186,5.34,0.56
3187,5.34,0.56
3188,5.34,0.56
3189,5.35,0.56
3190,5.35,0.56
3191,5.35,0.56
3192,5.35,0.56
3193,5.35,0.56
3194,5.35,0.56
3195,5.35,0.56
3196,5.36,0.56
3197,5.36,0.56
3198,5.36,0.56
3199,5.36,0.56
3200,5.36,0.56
3201,5.37,0.56
3202,5.37,0.56
3203,5.37,0.56
3204,5.37,0.56
3205,5.37,0.56
3206,5.37,0.56
3207,5.38,0.56
3208,5.38,0.56
3209,5.38,0.56
3210,5.38,0.56
3211,5.38,0.56
3212,5.38,0.56
3213,5.38,0.56
3214,5.38,0.56
3215,5.38,0.56
3216,5.38,0.56
3217,5.38,0.56
3218,5.37,0.56
3219,5.37,0.56
3220,5.37,0.56
3221,5.37,0.56
3222,5.37,0.56
3223,5.37,0.56
3224,5.36,0.56
3225,5.36,0.56
3226,5.36,0.56
3227,5.36,0.56
3228,5.36,0.56
3229,5.35,0.56
3230,5.35,0.56
3231,5.35,0.56
3232,5.35,0.56
3233,5.35,0.56
3234,5.35,0.56
3235,5.34,0.56
3236,5.34,0.56
3237,5.34,0.56
3238,5.34,0.56
3239,5.34,0.56
3240,5.34,0.56
3241,5.34,0.56
3242,5.34,0.56
3243,5.35,0.56
3244,5.35,0.56
3245,5.35,0.56
3246,5.35,0.56
3247,5.35,0.56
3248,5.35,0.56
3249,5.35,0.56
3250,5.36,0.56
3251,5.36,0.56
3252,5.36,0.56
3253,5.36,0.56
3254,5.36,0.56
3255,5.37,0.56
3256,5.37,0.56
3257,5.37,0.56
3258,5.37,0.56
3259,5.37,0.56
3260,5.38,0.56
3261,5.38,0.56
3262,5.38,0.56
3263,5.38,0.56
3264,5.38,0.56
3265,5.38,0.56
3266,5.38,0.56
3267,5.38,0.56
3268,5.38,0.56
3269,5.38,0.56
3270,5.38,0.56
3271,5.38,0.56
3272,5.37,0.56
3273,5.37,0.56
3274,5.37,0.56
3275,5.37,0.56
3276,5.37,0.56
3277,5.36,0.56
3278,5.36,0.56
3279,5.36,0.56
3280,5.36,0.56
3281,5.36,0.56
3282,5.35,0.56
3283,5.35,0.56
3284,5.35,0.56
3285,5.35,0.56
3286,5.35,0.56
3287,5.35,0.56
3288,5.34,0.56
3289,5.34,0.56
3290,5.34,0.56
3291,5.34,0.56
3292,5.34,0.56
3293,5.34,0.56
3294,5.34,0.56
3295,5.34,0.56
3296,5.34,0.56
3297,5.35,0.56
3298,5.35,0.56
3299,5.35,0.56
3300,5.35,0.56
3301,5.35,0.56
3302,5.35,0.56
3303,5.36,0.56
3304,5.36,0.56
3305,5.36,0.56
3306,5.36,0.56
3307,5.36,0.56
3308,5.37,0.56
3309,5.37,0.56
3310,5.37,0.56
3311,5.37,0.56
3312,5.37,0.56
3313,5.38,0.56
3314,5.38,0.56
3315,5.38,0.56
3316,5.38,0.56
3317,5.38,0.56
3318,5.38,0.56
3319,5.38,0.56
3320,5.38,0.56
3321,5.38,0.56
3322,5.38,0.56
3323,5.38,0.56
3324,5.38,0.56
3325,5.37,0.56
3326,5.37,0.56
3327,5.37,0.56
3328,5.37,0.56
3329,5.37,0.56
3330,5.37,0.56
3331,5.36,0.56
3332,5.36,0.56
3333,5.36,0.56
3334,5.36,0.56
3335,5.35,0.56
3336,5.35,0.56
3337,5.35,0.56
3338,5.35,0.56
3339,5.35,0.56
3340,5.35,0.56
3341,5.35,0.56
3342,5.35,0.56
3343,5.35,0.56
3344,5.34,0.56
3345,5.34,0.56
3346,5.34,0.56
3347,5.34,0.56
3348,5.35,0.56
3349,5.35,0.56
3350,5.35,0.56
3351,5.35,0.56
3352,5.35,0.56
3353,5.35,0.56
3354,5.35,0.56
3355,5.36,0.56
3356,5.36,0.56
3357,5.36,0.56
3358,5.36,0.56
3359,5.36,0.56
3360,5.37,0.56
3361,5.37,0.56
3362,5.37,0.56
3363,5.37,0.56
3364,5.37,0.56
3365,5.38,0.56
3366,5.38,0.56
3367,5.38,0.56
3368,5.38,0.56
3369,5.38,0.56
3370,5.38,0.56
3371,5.38,0.56
3372,5.38,0.56
3373,5.38,0.56
3374,5.38,0.56
3375,5.38,0.56
3376,5.38,0.56
3377,5.38,0.56
3378,5.37,0.56
3379,5.37,0.56
3380,5.37,0.56
3381,5.37,0.56
3382,5.37,0.56
3383,5.36,0.56
3384,5.36,0.56
3385,5.36,0.56
3386,5.36,0.56
3387,5.36,0.56
3388,5.35,0.56
3389,5.35,0.56
3390,5.35,0.56
3391,5.35,0.56
3392,5.35,0.56
3393,5.35,0.56
3394,5.35,0.56
3395,5.34,0.56
3396,5.34,0.56
3397,5.34,0.56
3398,5.34,0.56
3399,5.34,0.56
3400,5.34,0.56
3401,5.35,0.56
3402,5.35,0.56
3403,5.35,0.56
3404,5.35,0.56
3405,5.35,0.56
3406,5.35,0.56
3407,5.35,0.56
3408,5.35,0.56
3409,5.36,0.56
3410,5.36,0.56
3411,5.36,0.56
3412,5.36,0.56
3413,5.37,0.56
3414,5.37,0.56
3415,5.37,0.56
3416,5.37,0.56
3417,5.37,0.56
3418,5.37,0.56
3419,5.38,0.56
3420,5.38,0.56
3421,5.38,0.56
3422,5.38,0.56
3423,5.38,0.56
3424,5.38,0.56
3425,5.38,0.56
3426,5.38,0.56
3427,5.38,0.56
3428,5.38,0.56
3429,5.38,0.56
3430,5.38,0.56
3431,5.37,0.56
3432,5.37,0.56
3433,5.37,0.56
3434,5.37,0.56
3435,5.37,0.56
3436,5.36,0.56
3437,5.36,0.56
3438,5.36,0.56
3439,5.36,0.56
3440,5.36,0.56
3441,5.35,0.56
3442,5.35,0.56
3443,5.35,0.56
3444,5.35,0.56
3445,5.35,0.56
3446,5.35,0.56
3447,5.34,0.56
3448,5.34,0.56
3449,5.34,0.56
3450,5.34,0.56
3451,5.34,0.56
3452,5.34,0.56
3453,5.34,0.56
3454,5.34,0.56
3455,5.34,0.56
3456,5.35,0.56
3457,5.35,0.56
3458,5.35,0.56
3459,5.35,0.56
3460,5.35,0.56
3461,5.35,0.56
3462,5.36,0.56
3463,5.36,0.56
3464,5.36,0.56
3465,5.36,0.56
3466,5.36,0.56
3467,5.37,0.56
3468,5.37,0.56
3469,5.37,0.56
3470,5.37,0.56
3471,5.37,0.56
3472,5.38,0.56
3473,5.38,0.56
3474,5.38,0.56
3475,5.38,0.56
3476,5.38,0.56
3477,5.38,0.56
3478,5.38,0.56
3479,5.38,0.56
3480,5.38,0.56
3481,5.38,0.56
3482,5.38,0.56
3483,5.38,0.56
3484,5.37,0.56
3485,5.37,0.56
3486,5.37,0.56
3487,5.37,0.56
3488,5.37,0.56
3489,5.36,0.56
3490,5.36,0.56
3491,5.36,0.56
3492,5.36,0.56
3493,5.36,0.56
3494,5.35,0.56
3495,5.35,0.56
3496,5.35,0.56
3497,5.35,0.56
3498,5.35,0.56
3499,5.34,0.56
3500,5.34,0.56
3501,5.34,0.56
3502,5.34,0.56
3503,5.34,0.56
3504,5.34,0.56
3505,5.34,0.56
3506,5.34,0.56
3507,5.34,0.56
3508,5.34,0.56
3509,5.34,0.56
3510,5.35,0.56
3511,5.35,0.56
3512,5.35,0.56
3513,5.35,0.56
3514,5.35,0.56
3515,5.36,0.56
3516,5.36,0.56
3517,5.36,0.56
3518,5.36,0.56
3519,5.36,0.56
3520,5.37,0.56
3521,5.37,0.56
3522,5.37,0.56
3523,5.37,0.56
3524,5.37,0.56
3525,5.37,0.56
3526,5.38,0.56
3527,5.38,0.56
3528,5.38,0.56
3529,5.38,0.56
3530,5.38,0.56
3531,5.38,0.56
3532,5.38,0.56
3533,5.38,0.56
3534,5.38,0.56
3535,5.38,0.56
3536,5.37,0.56
3537,5.37,0.56
3538,5.37,0.56
3539,5.37,0.56
3540,5.37,0.56
3541,5.37,0.56
3542,5.36,0.56
3543,5.36,0.56
3544,5.36,0.56
3545,5.36,0.56
3546,5.35,0.56
3547,5.35,0.56
3548,5.35,0.56
3549,5.35,0.56
3550,5.35,0.56
3551,5.34,0.56
3552,5.34,0.56
3553,5.34,0.56
3554,5.34,0.56
3555,5.34,0.56
3556,5.34,0.56
3557,5.34,0.56
3558,5.34,0.56
3559,5.34,0.56
3560,5.34,0.56
3561,5.34,0.56
3562,5.34,0.56
3563,5.34,0.56
3564,5.35,0.56
3565,5.35,0.56
3566,5.35,0.56
3567,5.35,0.56
3568,5.35,0.56
3569,5.35,0.56
3570,5.36,0.56
3571,5.36,0.56
3572,5.36,0.56
3573,5.36,0.56
3574,5.37,0.56
3575,5.37,0.56
3576,5.37,0.56
3577,5.37,0.56
3578,5.37,0.56
3579,5.37,0.56
3580,5.37,0.56
3581,5.38,0.56
3582,5.38,0.56
3583,5.38,0.56
3584,5.38,0.56
3585,5.38,0.56
3586,5.38,0.56
3587,5.37,0.56
3588,5.37,0.56
3589,5.37,0.56
3590,5.37,0.56
3591,5.37,0.56
3592,5.37,0.56
3593,5.37,0.56
3594,5.36,0.56
3595,5.36,0.56
3596,5.36,0.56
3597,5.36,0.56
3598,5.35,0.56
3599,5.35,0.56
3600,5.35,0.56
3601,5.35,0.56
3602,5.35,0.56
3603,5.34,0.56
3604,5.34,0.56
3605,5.34,0.56
3606,5.34,0.56
3607,5.34,0.56
3608,5.34,0.56
3609,5.34,0.56
3610,5.34,0.56
3611,5.34,0.56
3612,5.34,0.56
3613,5.34,0.56
3614,5.34,0.56
3615,5.34,0.56
3616,5.34,0.56
3617,5.35,0.56
3618,5.35,0.56
3619,5.35,0.56
3620,5.35,0.56
3621,5.35,0.56
3622,5.36,0.56
3623,5.36,0.56
3624,5.36,0.56
3625,5.36,0.56
3626,5.36,0.56
3627,5.37,0.56
3628,5.37,0.56
3629,5.37,0.56
3630,5.37,0.56
3631,5.37,0.56
3632,5.37,0.56
3633,5.37,0.56
3634,5.38,0.56
3635,5.38,0.56
3636,5.38,0.56
3637,5.38,0.56
3638,5.38,0.56
3639,5.38,0.56
3640,5.38,0.56
3641,5.37,0.56
3642,5.37,0.56
3643,5.37,0.56
3644,5.37,0.56
3645,5.37,0.56
3646,5.37,0.56
3647,5.36,0.56
3648,5.36,0.56
3649,5.36,0.56
3650,5.36,0.56
3651,5.36,0.56
3652,5.35,0.56
3653,5.35,0.56
3654,5.35,0.56
3655,5.35,0.56
3656,5.35,0.56
3657,5.34,0.56
3658,5.34,0.56
3659,5.34,0.56
3660,5.34,0.56
3661,5.34,0.56
3662,5.34,0.56
3663,5.34,0.56
3664,5.34,0.56
3665,5.34,0.56
3666,5.34,0.56
3667,5.34,0.56
3668,5.34,0.56
3669,5.34,0.56
3670,5.35,0.56
3671,5.35,0.56
3672,5.35,0.56
3673,5.35,0.56
3674,5.35,0.56
3675,5.36,0.56
3676,5.36,0.56
3677,5.36,0.56
3678,5.36,0.56
3679,5.36,0.56
3680,5.37,0.56
3681,5.37,0.56
3682,5.37,0.56
3683,5.37,0.56
3684,5.37,0.56
3685,5.37,0.56
3686,5.38,0.56
3687,5.38,0.56
3688,5.38,0.56
3689,5.38,0.56
3690,5.38,0.56
3691,5.38,0.56
3692,5.38,0.56
3693,5.38,0.56
3694,5.37,0.56
3695,5.37,0.56
3696,5.37,0.56
3697,5.37,0.56
3698,5.37,0.56
3699,5.37,0.56
3700,5.36,0.56
3701,5.36,0.56
3702,5.36,0.56
3703,5.36,0.56
3704,5.36,0.55
3705,5.35,0.56
3706,5.35,0.56
3707,5.35,0.56
3708,5.35,0.56
3709,5.35,0.56
3710,5.34,0.56
3711,5.34,0.56
3712,5.34,0.56
3713,5.34,0.56
3714,5.34,0.56
3715,5.34,0.56
3716,5.34,0.56
3717,5.34,0.56
3718,5.34,0.56
3719,5.34,0.56
3720,5.34,0.56
3721,5.34,0.56
3722,5.34,0.56
3723,5.35,0.56
3724,5.35,0.56
3725,5.35,0.56
3726,5.35,0.56
3727,5.35,0.56
3728,5.36,0.56
3729,5.36,0.56
3730,5.36,0.56
3731,5.36,0.56
3732,5.36,0.56
3733,5.37,0.56
3734,5.37,0.56
3735,5.37,0.56
3736,5.37,0.56
3737,5.37,0.56
3738,5.37,0.56
3739,5.38,0.56
3740,5.38,0.56
3741,5.38,0.56
3742,5.38,0.56
3743,5.38,0.56
3744,5.38,0.56
3745,5.38,0.56
3746,5.38,0.56
3747,5.37,0.56
3748,5.37,0.56
3749,5.37,0.56
3750,5.37,0.56
3751,5.37,0.56
3752,5.37,0.56
3753,5.36,0.56
3754,5.36,0.56
3755,5.36,0.56
3756,5.36,0.56
3757,5.36,0.56
3758,5.35,0.56
3759,5.35,0.56
3760,5.35,0.56
3761,5.35,0.56
3762,5.35,0.56
3763,5.34,0.56
3764,5.34,0.56
3765,5.34,0.56
3766,5.34,0.56
3767,5.34,0.56
3768,5.34,0.56
3769,5.34,0.56
3770,5.34,0.56
3771,5.34,0.56
3772,5.34,0.56
3773,5.34,0.56
3774,5.34,0.56
3775,5.34,0.56
3776,5.35,0.56
3777,5.35,0.56
3778,5.35,0.56
3779,5.35,0.56
3780,5.35,0.56
3781,5.36,0.56
3782,5.36,0.56
3783,5.36,0.56
3784,5.36,0.56
3785,5.37,0.56
3786,5.37,0.56
3787,5.37,0.56
3788,5.37,0.56
3789,5.37,0.56
3790,5.37,0.56
3791,5.38,0.56
3792,5.38,0.56
3793,5.38,0.56
3794,5.38,0.56
3795,5.38,0.56
3796,5.38,0.56
3797,5.38,0.56
3798,5.38,0.56
3799,5.38,0.56
3800,5.38,0.56
3801,5.37,0.56
3802,5.37,0.56
3803,5.37,0.56
3804,5.37,0.56
3805,5.37,0.56
3806,5.37,0.56
3807,5.36,0.56
3808,5.36,0.56
3809,5.36,0.56
3810,5.36,0.56
3811,5.35,0.56
3812,5.35,0.56
3813,5.35,0.56
3814,5.35,0.56
3815,5.35,0.56
3816,5.35,0.56
3817,5.34,0.56
3818,5.34,0.56
3819,5.34,0.56
3820,5.34,0.56
3821,5.34,0.56
3822,5.34,0.56
3823,5.34,0.56
3824,5.34,0.56
3825,5.34,0.56
3826,5.34,0.56
3827,5.34,0.56
3828,5.35,0.56
3829,5.35,0.56
3830,5.35,0.56
3831,5.35,0.56
3832,5.35,0.56
3833,5.36,0.56
3834,5.36,0.56
3835,5.36,0.56
3836,5.36,0.56
3837,5.36,0.56
3838,5.37,0.56
3839,5.37,0.56
3840,5.37,0.56
3841,5.37,0.56
3842,5.37,0.56
3843,5.38,0.56
3844,5.38,0.56
3845,5.38,0.56
3846,5.38,0.56
3847,5.38,0.56
3848,5.38,0.56
3849,5.38,0.56
3850,5.38,0.56
3851,5.38,0.56
3852,5.38,0.56
3853,5.38,0.56
3854,5.38,0.56
3855,5.37,0.56
3856,5.37,0.56
3857,5.37,0.56
3858,5.37,0.56
3859,5.37,0.56
3860,5.36,0.56
3861,5.36,0.56
3862,5.36,0.56
3863,5.36,0.56
3864,5.35,0.56
3865,5.35,0.56
3866,5.35,0.56
3867,5.35,0.56
3868,5.35,0.56
3869,5.34,0.56
3870,5.34,0.56
3871,5.34,0.56
3872,5.34,0.56
3873,5.34,0.56
3874,5.34,0.56
3875,5.34,0.56
3876,5.34,0.56
3877,5.34,0.56
3878,5.34,0.56
3879,5.34,0.56
3880,5.34,0.56
3881,5.34,0.56
3882,5.35,0.56
3883,5.35,0.56
3884,5.35,0.56
3885,5.35,0.56
3886,5.35,0.56
3887,5.36,0.56
3888,5.36,0.56
3889,5.36,0.56
3890,5.36,0.56
3891,5.37,0.56
3892,5.37,0.56
3893,5.37,0.56
3894,5.37,0.56
3895,5.37,0.56
3896,5.37,0.56
3897,5.38,0.56
3898,5.38,0.56
3899,5.38,0.56
3900,5.38,0.56
3901,5.38,0.56
3902,5.38,0.56
